STATION_ID,WEATHER_ID,WEATHER_TYPE,DATE
USW00014735,WT01,Fog or ice fog or freezing fog,20200711
USW00014750,WT01,Fog or ice fog or freezing fog,20200711
USW00014750,WT03,Thunder,20200711
USW00014757,WT01,Fog or ice fog or freezing fog,20200711
USW00014757,WT03,Thunder,20200711
USW00014757,WT08,Smoke or haze,20200711
USW00014768,WT01,Fog or ice fog or freezing fog,20200711
USW00014768,WT03,Thunder,20200711
USW00014771,WT01,Fog or ice fog or freezing fog,20200711
USW00014771,WT03,Thunder,20200711
USW00064776,WT01,Fog or ice fog or freezing fog,20200711
USW00064776,WT08,Smoke or haze,20200711
USW00094725,WT01,Fog or ice fog or freezing fog,20200711
USW00094725,WT03,Thunder,20200711
USW00094728,WT01,Fog or ice fog or freezing fog,20200711
USW00094728,WT08,Smoke or haze,20200711
USW00094740,WT01,Fog or ice fog or freezing fog,20200711
USW00094740,WT03,Thunder,20200711
USW00094740,WT08,Smoke or haze,20200711
USW00094789,WT01,Fog or ice fog or freezing fog,20200711
USW00094789,WT03,Thunder,20200711
USW00094789,WT08,Smoke or haze,20200711
USW00094790,WT01,Fog or ice fog or freezing fog,20200711
USW00094790,WT03,Thunder,20200711
USC00300785,WT03,Thunder,20200712
USC00300937,WT03,Thunder,20200712
USC00301211,WT03,Thunder,20200712
USC00301211,WT11,High or damaging wind,20200712
USC00301388,WT03,Thunder,20200712
USC00302197,WT03,Thunder,20200712
USC00303322,WT01,Fog or ice fog or freezing fog,20200712
USC00304207,WT03,Thunder,20200712
USC00304207,WT11,High or damaging wind,20200712
USC00304564,WT03,Thunder,20200712
USC00304808,WT01,Fog or ice fog or freezing fog,20200712
USC00304912,WT03,Thunder,20200712
USC00304996,WT01,Fog or ice fog or freezing fog,20200712
USC00304996,WT03,Thunder,20200712
USC00305233,WT03,Thunder,20200712
USC00305280,WT03,Thunder,20200712
USC00306047,WT03,Thunder,20200712
USC00306196,WT01,Fog or ice fog or freezing fog,20200712
USC00306480,WT03,Thunder,20200712
USC00306746,WT03,Thunder,20200712
USC00306867,WT01,Fog or ice fog or freezing fog,20200712
USC00306867,WT03,Thunder,20200712
USC00307425,WT03,Thunder,20200712
USC00307750,WT03,Thunder,20200712
USC00308910,WT03,Thunder,20200712
USC00309049,WT01,Fog or ice fog or freezing fog,20200712
USW00004725,WT01,Fog or ice fog or freezing fog,20200712
USW00014771,WT01,Fog or ice fog or freezing fog,20200712
USW00064776,WT01,Fog or ice fog or freezing fog,20200712
USW00094725,WT01,Fog or ice fog or freezing fog,20200712
USW00094728,WT01,Fog or ice fog or freezing fog,20200712
USW00094740,WT01,Fog or ice fog or freezing fog,20200712
USC00300785,WT01,Fog or ice fog or freezing fog,20200713
USC00301309,WT01,Fog or ice fog or freezing fog,20200713
USC00304207,WT01,Fog or ice fog or freezing fog,20200713
USC00304808,WT01,Fog or ice fog or freezing fog,20200713
USC00306196,WT01,Fog or ice fog or freezing fog,20200713
USW00004725,WT01,Fog or ice fog or freezing fog,20200713
USW00004725,WT02,Heavy Fog,20200713
USW00004781,WT03,Thunder,20200713
USW00014733,WT03,Thunder,20200713
USW00014750,WT03,Thunder,20200713
USW00014768,WT01,Fog or ice fog or freezing fog,20200713
USW00064776,WT01,Fog or ice fog or freezing fog,20200713
USW00094725,WT03,Thunder,20200713
USW00094728,WT01,Fog or ice fog or freezing fog,20200713
USW00094740,WT01,Fog or ice fog or freezing fog,20200713
USW00094740,WT03,Thunder,20200713
USW00094740,WT08,Smoke or haze,20200713
USW00094790,WT01,Fog or ice fog or freezing fog,20200713
USW00094790,WT03,Thunder,20200713
USC00300183,WT01,Fog or ice fog or freezing fog,20200714
USC00300317,WT03,Thunder,20200714
USC00304207,WT01,Fog or ice fog or freezing fog,20200714
USC00304808,WT01,Fog or ice fog or freezing fog,20200714
USC00304912,WT01,Fog or ice fog or freezing fog,20200714
USC00304912,WT03,Thunder,20200714
USC00304996,WT03,Thunder,20200714
USC00306196,WT01,Fog or ice fog or freezing fog,20200714
USC00309593,WT03,Thunder,20200714
USW00004725,WT08,Smoke or haze,20200714
USW00004781,WT01,Fog or ice fog or freezing fog,20200714
USW00004781,WT03,Thunder,20200714
USW00014735,WT03,Thunder,20200714
USW00014750,WT01,Fog or ice fog or freezing fog,20200714
USW00014750,WT03,Thunder,20200714
USW00094740,WT01,Fog or ice fog or freezing fog,20200714
USW00094740,WT02,Heavy Fog,20200714
USW00094740,WT03,Thunder,20200714
USW00094790,WT01,Fog or ice fog or freezing fog,20200714
USW00094790,WT02,Heavy Fog,20200714
USC00300183,WT01,Fog or ice fog or freezing fog,20200715
USC00300785,WT01,Fog or ice fog or freezing fog,20200715
USC00303322,WT01,Fog or ice fog or freezing fog,20200715
USC00303322,WT03,Thunder,20200715
USC00304808,WT01,Fog or ice fog or freezing fog,20200715
USC00304912,WT01,Fog or ice fog or freezing fog,20200715
USC00306196,WT01,Fog or ice fog or freezing fog,20200715
USC00309442,WT01,Fog or ice fog or freezing fog,20200715
USW00014735,WT01,Fog or ice fog or freezing fog,20200715
USW00014750,WT01,Fog or ice fog or freezing fog,20200715
USW00094740,WT01,Fog or ice fog or freezing fog,20200715
USW00094740,WT02,Heavy Fog,20200715
USW00094790,WT01,Fog or ice fog or freezing fog,20200715
USW00094790,WT02,Heavy Fog,20200715
USC00300055,WT03,Thunder,20200716
USC00300183,WT03,Thunder,20200716
USC00300443,WT03,Thunder,20200716
USC00303322,WT01,Fog or ice fog or freezing fog,20200716
USC00305512,WT03,Thunder,20200716
USC00306196,WT03,Thunder,20200716
USC00306314,WT03,Thunder,20200716
USC00306525,WT03,Thunder,20200716
USC00306747,WT03,Thunder,20200716
USC00308132,WT03,Thunder,20200716
USC00308962,WT03,Thunder,20200716
USC00309049,WT01,Fog or ice fog or freezing fog,20200716
USC00309049,WT03,Thunder,20200716
USW00004725,WT01,Fog or ice fog or freezing fog,20200716
USW00014733,WT01,Fog or ice fog or freezing fog,20200716
USW00014733,WT03,Thunder,20200716
USW00014750,WT01,Fog or ice fog or freezing fog,20200716
USW00014768,WT01,Fog or ice fog or freezing fog,20200716
USW00014768,WT03,Thunder,20200716
USW00014771,WT01,Fog or ice fog or freezing fog,20200716
USW00014771,WT03,Thunder,20200716
USW00094740,WT01,Fog or ice fog or freezing fog,20200716
USW00094790,WT01,Fog or ice fog or freezing fog,20200716
USC00300317,WT03,Thunder,20200717
USC00300321,WT03,Thunder,20200717
USC00300937,WT03,Thunder,20200717
USC00301625,WT03,Thunder,20200717
USC00302197,WT03,Thunder,20200717
USC00303322,WT03,Thunder,20200717
USC00304207,WT03,Thunder,20200717
USC00304564,WT03,Thunder,20200717
USC00304564,WT11,High or damaging wind,20200717
USC00304684,WT03,Thunder,20200717
USC00304808,WT03,Thunder,20200717
USC00304808,WT11,High or damaging wind,20200717
USC00304996,WT03,Thunder,20200717
USC00305236,WT03,Thunder,20200717
USC00305280,WT03,Thunder,20200717
USC00306047,WT03,Thunder,20200717
USC00306480,WT01,Fog or ice fog or freezing fog,20200717
USC00306480,WT03,Thunder,20200717
USC00306746,WT03,Thunder,20200717
USC00306867,WT01,Fog or ice fog or freezing fog,20200717
USC00307749,WT03,Thunder,20200717
USC00307750,WT01,Fog or ice fog or freezing fog,20200717
USC00307750,WT03,Thunder,20200717
USC00308132,WT03,Thunder,20200717
USC00308910,WT01,Fog or ice fog or freezing fog,20200717
USC00308910,WT03,Thunder,20200717
USC00308910,WT11,High or damaging wind,20200717
USC00309072,WT03,Thunder,20200717
USW00004725,WT01,Fog or ice fog or freezing fog,20200717
USW00004781,WT01,Fog or ice fog or freezing fog,20200717
USW00014733,WT01,Fog or ice fog or freezing fog,20200717
USW00014735,WT01,Fog or ice fog or freezing fog,20200717
USW00014735,WT03,Thunder,20200717
USW00014735,WT08,Smoke or haze,20200717
USW00014750,WT01,Fog or ice fog or freezing fog,20200717
USW00014757,WT01,Fog or ice fog or freezing fog,20200717
USW00014757,WT08,Smoke or haze,20200717
USW00064776,WT01,Fog or ice fog or freezing fog,20200717
USW00094725,WT01,Fog or ice fog or freezing fog,20200717
USW00094740,WT01,Fog or ice fog or freezing fog,20200717
USW00094740,WT03,Thunder,20200717
USW00094740,WT08,Smoke or haze,20200717
USW00094789,WT01,Fog or ice fog or freezing fog,20200717
USW00094790,WT01,Fog or ice fog or freezing fog,20200717
USW00094790,WT03,Thunder,20200717
USC00300183,WT01,Fog or ice fog or freezing fog,20200718
USC00301068,WT01,Fog or ice fog or freezing fog,20200718
USC00301309,WT01,Fog or ice fog or freezing fog,20200718
USC00301309,WT03,Thunder,20200718
USC00303322,WT01,Fog or ice fog or freezing fog,20200718
USC00304207,WT01,Fog or ice fog or freezing fog,20200718
USC00306196,WT01,Fog or ice fog or freezing fog,20200718
USW00004781,WT01,Fog or ice fog or freezing fog,20200718
USW00004781,WT02,Heavy Fog,20200718
USW00014732,WT01,Fog or ice fog or freezing fog,20200718
USW00014735,WT01,Fog or ice fog or freezing fog,20200718
USW00014750,WT01,Fog or ice fog or freezing fog,20200718
USW00014757,WT01,Fog or ice fog or freezing fog,20200718
USW00014757,WT02,Heavy Fog,20200718
USW00094728,WT01,Fog or ice fog or freezing fog,20200718
USW00094740,WT01,Fog or ice fog or freezing fog,20200718
USW00094789,WT01,Fog or ice fog or freezing fog,20200718
USC00300055,WT03,Thunder,20200719
USC00300183,WT03,Thunder,20200719
USC00300443,WT03,Thunder,20200719
USC00305512,WT03,Thunder,20200719
USC00306196,WT03,Thunder,20200719
USC00306525,WT03,Thunder,20200719
USC00306747,WT03,Thunder,20200719
USC00308132,WT03,Thunder,20200719
USC00308132,WT11,High or damaging wind,20200719
USC00308962,WT03,Thunder,20200719
USC00309049,WT03,Thunder,20200719
USW00004725,WT01,Fog or ice fog or freezing fog,20200719
USW00004725,WT03,Thunder,20200719
USW00004781,WT01,Fog or ice fog or freezing fog,20200719
USW00014733,WT01,Fog or ice fog or freezing fog,20200719
USW00014733,WT03,Thunder,20200719
USW00014735,WT01,Fog or ice fog or freezing fog,20200719
USW00014750,WT01,Fog or ice fog or freezing fog,20200719
USW00014757,WT03,Thunder,20200719
USW00014768,WT03,Thunder,20200719
USW00064776,WT01,Fog or ice fog or freezing fog,20200719
USW00094740,WT01,Fog or ice fog or freezing fog,20200719
USW00094740,WT03,Thunder,20200719
USW00094790,WT03,Thunder,20200719
USC00300317,WT03,Thunder,20200720
USC00300321,WT03,Thunder,20200720
USC00300937,WT03,Thunder,20200720
USC00301388,WT03,Thunder,20200720
USC00301625,WT03,Thunder,20200720
USC00302197,WT03,Thunder,20200720
USC00304207,WT01,Fog or ice fog or freezing fog,20200720
USC00304207,WT03,Thunder,20200720
USC00304564,WT03,Thunder,20200720
USC00304564,WT11,High or damaging wind,20200720
USC00304684,WT03,Thunder,20200720
USC00304808,WT01,Fog or ice fog or freezing fog,20200720
USC00304808,WT03,Thunder,20200720
USC00304912,WT03,Thunder,20200720
USC00305233,WT03,Thunder,20200720
USC00305840,WT03,Thunder,20200720
USC00306047,WT03,Thunder,20200720
USC00306480,WT03,Thunder,20200720
USC00306746,WT03,Thunder,20200720
USC00306867,WT01,Fog or ice fog or freezing fog,20200720
USC00307425,WT03,Thunder,20200720
USC00307749,WT03,Thunder,20200720
USC00307749,WT11,High or damaging wind,20200720
USC00307750,WT03,Thunder,20200720
USC00307750,WT11,High or damaging wind,20200720
USC00308910,WT03,Thunder,20200720
USC00308910,WT11,High or damaging wind,20200720
USC00309072,WT03,Thunder,20200720
USC00309593,WT03,Thunder,20200720
USW00004725,WT01,Fog or ice fog or freezing fog,20200720
USW00004781,WT01,Fog or ice fog or freezing fog,20200720
USW00094725,WT01,Fog or ice fog or freezing fog,20200720
USW00094740,WT01,Fog or ice fog or freezing fog,20200720
USC00304207,WT01,Fog or ice fog or freezing fog,20200721
USC00304808,WT01,Fog or ice fog or freezing fog,20200721
USW00014750,WT01,Fog or ice fog or freezing fog,20200721
USW00094789,WT03,Thunder,20200721
USC00300183,WT01,Fog or ice fog or freezing fog,20200722
USC00303322,WT01,Fog or ice fog or freezing fog,20200722
USC00304808,WT01,Fog or ice fog or freezing fog,20200722
USC00305840,WT03,Thunder,20200722
USC00306480,WT03,Thunder,20200722
USW00004781,WT01,Fog or ice fog or freezing fog,20200722
USW00004781,WT03,Thunder,20200722
USW00014732,WT03,Thunder,20200722
USW00014733,WT01,Fog or ice fog or freezing fog,20200722
USW00014733,WT03,Thunder,20200722
USW00014735,WT01,Fog or ice fog or freezing fog,20200722
USW00014735,WT03,Thunder,20200722
USW00014750,WT01,Fog or ice fog or freezing fog,20200722
USW00014750,WT03,Thunder,20200722
USW00014757,WT03,Thunder,20200722
USW00014768,WT01,Fog or ice fog or freezing fog,20200722
USW00014771,WT01,Fog or ice fog or freezing fog,20200722
USW00094725,WT01,Fog or ice fog or freezing fog,20200722
USW00094728,WT01,Fog or ice fog or freezing fog,20200722
USW00094728,WT02,Heavy Fog,20200722
USW00094728,WT03,Thunder,20200722
USW00094740,WT01,Fog or ice fog or freezing fog,20200722
USW00094740,WT02,Heavy Fog,20200722
USW00094789,WT01,Fog or ice fog or freezing fog,20200722
USW00094789,WT03,Thunder,20200722
USW00094790,WT01,Fog or ice fog or freezing fog,20200722
USC00300183,WT03,Thunder,20200723
USC00300321,WT01,Fog or ice fog or freezing fog,20200723
USC00300785,WT01,Fog or ice fog or freezing fog,20200723
USC00301068,WT01,Fog or ice fog or freezing fog,20200723
USC00301309,WT03,Thunder,20200723
USC00303322,WT01,Fog or ice fog or freezing fog,20200723
USC00304808,WT01,Fog or ice fog or freezing fog,20200723
USC00305840,WT03,Thunder,20200723
USC00306480,WT03,Thunder,20200723
USC00306525,WT03,Thunder,20200723
USC00306867,WT01,Fog or ice fog or freezing fog,20200723
USC00308132,WT03,Thunder,20200723
USC00308910,WT03,Thunder,20200723
USC00309593,WT03,Thunder,20200723
USW00004725,WT01,Fog or ice fog or freezing fog,20200723
USW00004725,WT03,Thunder,20200723
USW00004781,WT01,Fog or ice fog or freezing fog,20200723
USW00004781,WT03,Thunder,20200723
USW00014733,WT03,Thunder,20200723
USW00014735,WT01,Fog or ice fog or freezing fog,20200723
USW00014735,WT03,Thunder,20200723
USW00014750,WT01,Fog or ice fog or freezing fog,20200723
USW00014750,WT03,Thunder,20200723
USW00014757,WT01,Fog or ice fog or freezing fog,20200723
USW00014757,WT03,Thunder,20200723
USW00014771,WT01,Fog or ice fog or freezing fog,20200723
USW00064776,WT01,Fog or ice fog or freezing fog,20200723
USW00094725,WT01,Fog or ice fog or freezing fog,20200723
USW00094725,WT08,Smoke or haze,20200723
USW00094740,WT01,Fog or ice fog or freezing fog,20200723
USW00094740,WT02,Heavy Fog,20200723
USW00094789,WT01,Fog or ice fog or freezing fog,20200723
USW00094789,WT03,Thunder,20200723
USW00094790,WT01,Fog or ice fog or freezing fog,20200723
USW00094790,WT08,Smoke or haze,20200723
USC00300085,WT01,Fog or ice fog or freezing fog,20200724
USC00300321,WT01,Fog or ice fog or freezing fog,20200724
USC00300321,WT03,Thunder,20200724
USC00300785,WT01,Fog or ice fog or freezing fog,20200724
USC00301068,WT01,Fog or ice fog or freezing fog,20200724
USC00303322,WT01,Fog or ice fog or freezing fog,20200724
USC00304207,WT01,Fog or ice fog or freezing fog,20200724
USC00304808,WT01,Fog or ice fog or freezing fog,20200724
USC00304912,WT01,Fog or ice fog or freezing fog,20200724
USC00305233,WT03,Thunder,20200724
USC00307329,WT03,Thunder,20200724
USC00307750,WT03,Thunder,20200724
USC00309442,WT01,Fog or ice fog or freezing fog,20200724
USC00309593,WT01,Fog or ice fog or freezing fog,20200724
USW00004725,WT01,Fog or ice fog or freezing fog,20200724
USW00004781,WT01,Fog or ice fog or freezing fog,20200724
USW00004781,WT03,Thunder,20200724
USW00014732,WT03,Thunder,20200724
USW00014750,WT01,Fog or ice fog or freezing fog,20200724
USW00014757,WT01,Fog or ice fog or freezing fog,20200724
USW00014768,WT08,Smoke or haze,20200724
USW00014771,WT01,Fog or ice fog or freezing fog,20200724
USW00064776,WT01,Fog or ice fog or freezing fog,20200724
USW00094725,WT01,Fog or ice fog or freezing fog,20200724
USW00094725,WT02,Heavy Fog,20200724
USW00094728,WT01,Fog or ice fog or freezing fog,20200724
USW00094728,WT03,Thunder,20200724
USW00094728,WT08,Smoke or haze,20200724
USW00094740,WT01,Fog or ice fog or freezing fog,20200724
USW00094740,WT02,Heavy Fog,20200724
USW00094789,WT01,Fog or ice fog or freezing fog,20200724
USW00094789,WT03,Thunder,20200724
USC00300183,WT01,Fog or ice fog or freezing fog,20200725
USC00301309,WT01,Fog or ice fog or freezing fog,20200725
USC00303322,WT01,Fog or ice fog or freezing fog,20200725
USC00304808,WT01,Fog or ice fog or freezing fog,20200725
USC00306196,WT01,Fog or ice fog or freezing fog,20200725
USC00309593,WT01,Fog or ice fog or freezing fog,20200725
USW00004724,WT02,Heavy Fog,20200725
USW00004725,WT01,Fog or ice fog or freezing fog,20200725
USW00004781,WT01,Fog or ice fog or freezing fog,20200725
USW00004781,WT02,Heavy Fog,20200725
USW00014735,WT01,Fog or ice fog or freezing fog,20200725
USW00014748,WT01,Fog or ice fog or freezing fog,20200725
USW00014750,WT01,Fog or ice fog or freezing fog,20200725
USW00014757,WT01,Fog or ice fog or freezing fog,20200725
USW00014757,WT02,Heavy Fog,20200725
USW00014768,WT08,Smoke or haze,20200725
USW00054757,WT02,Heavy Fog,20200725
USW00054773,WT01,Fog or ice fog or freezing fog,20200725
USW00054790,WT01,Fog or ice fog or freezing fog,20200725
USW00094728,WT01,Fog or ice fog or freezing fog,20200725
USW00094728,WT08,Smoke or haze,20200725
USW00094740,WT01,Fog or ice fog or freezing fog,20200725
USW00094740,WT02,Heavy Fog,20200725
USW00094789,WT01,Fog or ice fog or freezing fog,20200725
USW00094789,WT08,Smoke or haze,20200725
USW00094790,WT01,Fog or ice fog or freezing fog,20200725
USC00300183,WT01,Fog or ice fog or freezing fog,20200726
USC00304207,WT01,Fog or ice fog or freezing fog,20200726
USC00306196,WT01,Fog or ice fog or freezing fog,20200726
USC00309442,WT01,Fog or ice fog or freezing fog,20200726
USW00014750,WT01,Fog or ice fog or freezing fog,20200726
USW00094725,WT01,Fog or ice fog or freezing fog,20200726
USC00300055,WT03,Thunder,20200727
USC00304808,WT01,Fog or ice fog or freezing fog,20200727
USC00304844,WT03,Thunder,20200727
USC00306196,WT03,Thunder,20200727
USW00004725,WT01,Fog or ice fog or freezing fog,20200727
USW00004725,WT03,Thunder,20200727
USW00014733,WT03,Thunder,20200727
USW00014735,WT03,Thunder,20200727
USW00014768,WT03,Thunder,20200727
USW00014771,WT03,Thunder,20200727
USW00014771,WT08,Smoke or haze,20200727
USW00064776,WT01,Fog or ice fog or freezing fog,20200727
USW00094725,WT01,Fog or ice fog or freezing fog,20200727
USW00094725,WT03,Thunder,20200727
USW00094740,WT01,Fog or ice fog or freezing fog,20200727
USC00300055,WT03,Thunder,20200728
USC00300321,WT03,Thunder,20200728
USC00300937,WT03,Thunder,20200728
USC00301068,WT03,Thunder,20200728
USC00303322,WT01,Fog or ice fog or freezing fog,20200728
USC00303322,WT03,Thunder,20200728
USC00305236,WT03,Thunder,20200728
USC00305512,WT03,Thunder,20200728
USC00306525,WT03,Thunder,20200728
USC00306746,WT03,Thunder,20200728
USC00307425,WT03,Thunder,20200728
USC00307749,WT03,Thunder,20200728
USC00309593,WT03,Thunder,20200728
USW00004725,WT01,Fog or ice fog or freezing fog,20200728
USW00014735,WT01,Fog or ice fog or freezing fog,20200728
USW00014735,WT03,Thunder,20200728
USW00014750,WT03,Thunder,20200728
USW00014768,WT01,Fog or ice fog or freezing fog,20200728
USW00014771,WT01,Fog or ice fog or freezing fog,20200728
USW00014771,WT03,Thunder,20200728
USW00094790,WT01,Fog or ice fog or freezing fog,20200728
USC00300183,WT03,Thunder,20200729
USC00300443,WT03,Thunder,20200729
USC00303322,WT01,Fog or ice fog or freezing fog,20200729
USC00304808,WT01,Fog or ice fog or freezing fog,20200729
USC00304808,WT03,Thunder,20200729
USC00304844,WT03,Thunder,20200729
USC00305512,WT03,Thunder,20200729
USC00306525,WT03,Thunder,20200729
USC00306747,WT03,Thunder,20200729
USC00306867,WT01,Fog or ice fog or freezing fog,20200729
USC00306867,WT03,Thunder,20200729
USC00308132,WT03,Thunder,20200729
USC00308962,WT03,Thunder,20200729
USC00309049,WT01,Fog or ice fog or freezing fog,20200729
USC00309049,WT03,Thunder,20200729
USC00309442,WT01,Fog or ice fog or freezing fog,20200729
USW00004724,WT01,Fog or ice fog or freezing fog,20200729
USW00004724,WT03,Thunder,20200729
USW00004725,WT01,Fog or ice fog or freezing fog,20200729
USW00004725,WT03,Thunder,20200729
USW00004789,WT01,Fog or ice fog or freezing fog,20200729
USW00014733,WT01,Fog or ice fog or freezing fog,20200729
USW00014733,WT03,Thunder,20200729
USW00014733,WT08,Smoke or haze,20200729
USW00014747,WT01,Fog or ice fog or freezing fog,20200729
USW00014747,WT03,Thunder,20200729
USW00014748,WT03,Thunder,20200729
USW00014750,WT01,Fog or ice fog or freezing fog,20200729
USW00014768,WT01,Fog or ice fog or freezing fog,20200729
USW00014768,WT03,Thunder,20200729
USW00014771,WT03,Thunder,20200729
USW00054757,WT01,Fog or ice fog or freezing fog,20200729
USW00054757,WT03,Thunder,20200729
USW00054778,WT01,Fog or ice fog or freezing fog,20200729
USW00054778,WT03,Thunder,20200729
USW00054787,WT08,Smoke or haze,20200729
USW00064776,WT01,Fog or ice fog or freezing fog,20200729
USW00064776,WT03,Thunder,20200729
USW00064776,WT08,Smoke or haze,20200729
USW00094704,WT01,Fog or ice fog or freezing fog,20200729
USW00094704,WT03,Thunder,20200729
USC00300183,WT01,Fog or ice fog or freezing fog,20200730
USC00300317,WT03,Thunder,20200730
USC00300321,WT03,Thunder,20200730
USC00300785,WT01,Fog or ice fog or freezing fog,20200730
USC00300937,WT03,Thunder,20200730
USC00301068,WT01,Fog or ice fog or freezing fog,20200730
USC00301388,WT01,Fog or ice fog or freezing fog,20200730
USC00301625,WT03,Thunder,20200730
USC00302197,WT03,Thunder,20200730
USC00303983,WT01,Fog or ice fog or freezing fog,20200730
USC00304564,WT03,Thunder,20200730
USC00304996,WT03,Thunder,20200730
USC00305233,WT03,Thunder,20200730
USC00306196,WT01,Fog or ice fog or freezing fog,20200730
USC00306480,WT03,Thunder,20200730
USC00306746,WT03,Thunder,20200730
USC00306746,WT11,High or damaging wind,20200730
USC00307329,WT03,Thunder,20200730
USC00307425,WT03,Thunder,20200730
USC00307750,WT03,Thunder,20200730
USC00308910,WT03,Thunder,20200730
USC00309072,WT01,Fog or ice fog or freezing fog,20200730
USC00309442,WT01,Fog or ice fog or freezing fog,20200730
USC00309593,WT03,Thunder,20200730
USW00014732,WT03,Thunder,20200730
USW00014735,WT01,Fog or ice fog or freezing fog,20200730
USW00014757,WT03,Thunder,20200730
USW00014768,WT01,Fog or ice fog or freezing fog,20200730
USW00014771,WT01,Fog or ice fog or freezing fog,20200730
USW00064776,WT01,Fog or ice fog or freezing fog,20200730
USW00064776,WT03,Thunder,20200730
USW00094725,WT01,Fog or ice fog or freezing fog,20200730
USW00094725,WT03,Thunder,20200730
USW00094728,WT01,Fog or ice fog or freezing fog,20200730
USW00094740,WT01,Fog or ice fog or freezing fog,20200730
USW00094745,WT03,Thunder,20200730
USW00094789,WT01,Fog or ice fog or freezing fog,20200730
USW00094789,WT03,Thunder,20200730
USC00300183,WT01,Fog or ice fog or freezing fog,20200731
USC00301068,WT01,Fog or ice fog or freezing fog,20200731
USC00301309,WT01,Fog or ice fog or freezing fog,20200731
USC00301309,WT03,Thunder,20200731
USC00303983,WT01,Fog or ice fog or freezing fog,20200731
USC00304207,WT01,Fog or ice fog or freezing fog,20200731
USC00304808,WT01,Fog or ice fog or freezing fog,20200731
USC00304996,WT03,Thunder,20200731
USC00306196,WT01,Fog or ice fog or freezing fog,20200731
USC00307329,WT01,Fog or ice fog or freezing fog,20200731
USW00004725,WT01,Fog or ice fog or freezing fog,20200731
USW00004725,WT02,Heavy Fog,20200731
USW00004781,WT01,Fog or ice fog or freezing fog,20200731
USW00004781,WT03,Thunder,20200731
USW00014732,WT01,Fog or ice fog or freezing fog,20200731
USW00014732,WT03,Thunder,20200731
USW00014750,WT01,Fog or ice fog or freezing fog,20200731
USW00064776,WT01,Fog or ice fog or freezing fog,20200731
USW00094725,WT01,Fog or ice fog or freezing fog,20200731
USW00094728,WT01,Fog or ice fog or freezing fog,20200731
USW00094728,WT03,Thunder,20200731
USW00094740,WT01,Fog or ice fog or freezing fog,20200731
USW00094740,WT02,Heavy Fog,20200731
USW00094789,WT01,Fog or ice fog or freezing fog,20200731
USW00094789,WT03,Thunder,20200731
USW00094790,WT01,Fog or ice fog or freezing fog,20200731
USW00094790,WT02,Heavy Fog,20200731
USC00300183,WT01,Fog or ice fog or freezing fog,20200801
USC00304207,WT01,Fog or ice fog or freezing fog,20200801
USC00304731,WT01,Fog or ice fog or freezing fog,20200801
USC00304808,WT01,Fog or ice fog or freezing fog,20200801
USC00306196,WT01,Fog or ice fog or freezing fog,20200801
USC00309442,WT01,Fog or ice fog or freezing fog,20200801
USW00004781,WT01,Fog or ice fog or freezing fog,20200801
USW00014750,WT01,Fog or ice fog or freezing fog,20200801
USW00014768,WT01,Fog or ice fog or freezing fog,20200801
USW00094725,WT01,Fog or ice fog or freezing fog,20200801
USW00094740,WT01,Fog or ice fog or freezing fog,20200801
USW00094789,WT01,Fog or ice fog or freezing fog,20200801
USW00094789,WT08,Smoke or haze,20200801
USC00303322,WT01,Fog or ice fog or freezing fog,20200802
USC00304731,WT01,Fog or ice fog or freezing fog,20200802
USC00304844,WT11,High or damaging wind,20200802
USC00305840,WT03,Thunder,20200802
USC00306867,WT01,Fog or ice fog or freezing fog,20200802
USW00014733,WT01,Fog or ice fog or freezing fog,20200802
USW00014733,WT08,Smoke or haze,20200802
USW00014735,WT01,Fog or ice fog or freezing fog,20200802
USW00014757,WT01,Fog or ice fog or freezing fog,20200802
USW00014757,WT03,Thunder,20200802
USW00014757,WT08,Smoke or haze,20200802
USW00064776,WT01,Fog or ice fog or freezing fog,20200802
USW00064776,WT03,Thunder,20200802
USW00094725,WT01,Fog or ice fog or freezing fog,20200802
USW00094725,WT08,Smoke or haze,20200802
USW00094740,WT01,Fog or ice fog or freezing fog,20200802
USW00094740,WT03,Thunder,20200802
USW00094790,WT01,Fog or ice fog or freezing fog,20200802
USC00300785,WT03,Thunder,20200803
USC00301625,WT11,High or damaging wind,20200803
USC00303346,WT03,Thunder,20200803
USC00304731,WT01,Fog or ice fog or freezing fog,20200803
USC00304844,WT11,High or damaging wind,20200803
USC00306314,WT03,Thunder,20200803
USC00306480,WT03,Thunder,20200803
USC00306480,WT11,High or damaging wind,20200803
USC00306525,WT03,Thunder,20200803
USC00306867,WT01,Fog or ice fog or freezing fog,20200803
USC00307425,WT03,Thunder,20200803
USC00307842,WT01,Fog or ice fog or freezing fog,20200803
USC00309049,WT03,Thunder,20200803
USW00004781,WT03,Thunder,20200803
USW00014732,WT03,Thunder,20200803
USW00014747,WT01,Fog or ice fog or freezing fog,20200803
USW00014747,WT03,Thunder,20200803
USW00014747,WT08,Smoke or haze,20200803
USW00014757,WT01,Fog or ice fog or freezing fog,20200803
USW00014757,WT08,Smoke or haze,20200803
USW00014768,WT01,Fog or ice fog or freezing fog,20200803
USW00014768,WT03,Thunder,20200803
USW00054790,WT03,Thunder,20200803
USW00064776,WT01,Fog or ice fog or freezing fog,20200803
USW00094725,WT01,Fog or ice fog or freezing fog,20200803
USW00094728,WT01,Fog or ice fog or freezing fog,20200803
USW00094728,WT03,Thunder,20200803
