date,station_id,AWND,TAVG,TMAX,TMIN,WESF
20200625,USC00301708,,,239,122,
20200625,USC00301752,,,250,117,
20200625,USC00301787,,,233,89,
20200625,USC00301966,,,228,111,
20200625,USC00301974,,,250,111,
20200625,USC00302031,,,272,117,
20200625,USC00302036,,,244,83,
20200625,USC00302169,,,267,94,
20200625,USC00302197,,,217,128,0
20200625,USC00302366,,,244,83,
20200625,USC00302454,,,256,100,
20200625,USC00302574,,,239,128,
20200625,USC00302610,,,267,106,
20200625,USC00303025,,,211,72,
20200625,USC00303050,,,239,83,
20200625,USC00303087,,,239,144,
20200625,USC00303184,,,239,139,
20200625,USC00303322,,,239,83,
20200625,USC00303346,,,217,128,
20200625,USC00303773,,,256,133,
20200625,USC00303851,,,211,67,
20200625,USC00303955,,,233,122,
20200625,USC00303983,,,239,94,
20200625,USC00304102,,,211,100,
20200625,USC00304174,,,250,100,
20200625,USC00304207,,,222,111,
20200625,USC00304555,,,211,94,
20200625,USC00304731,,,239,100,
20200625,USC00304808,,,206,83,
20200625,USC00304844,,,244,139,
20200625,USC00304912,,,222,111,
20200625,USC00304996,,,233,133,
20200625,USC00305113,,,239,94,
20200625,USC00305142,,,294,172,
20200625,USC00305233,,,239,117,
20200625,USC00305426,,,278,156,
20200625,USC00305512,,,228,100,
20200625,USC00305597,,,222,128,
20200625,USC00305606,,,289,189,
20200625,USC00305714,,,217,72,
20200625,USC00306047,,,222,144,
20200625,USC00306085,,,256,94,
20200625,USC00306164,,,222,144,
20200625,USC00306184,,,222,94,
20200625,USC00306196,,,217,100,
20200625,USC00306276,,,300,211,
20200625,USC00306314,,,233,156,
20200625,USC00306525,,,222,139,
20200625,USC00306538,,,250,106,
20200625,USC00306747,,,233,150,
20200625,USC00306774,,,278,128,
20200625,USC00306867,,,233,117,
20200625,USC00307134,,,300,178,
20200625,USC00307210,,,267,128,
20200625,USC00307484,,,278,122,
20200625,USC00307520,,,283,133,
20200625,USC00307705,,,261,100,
20200625,USC00307742,0,,294,156,
20200625,USC00307842,,,222,94,
20200625,USC00308248,,,200,94,
20200625,USC00308455,,,233,133,
20200625,USC00308577,,,289,172,
20200625,USC00308578,,,239,100,
20200625,USC00308631,,,211,128,
20200625,USC00308721,,,294,161,
20200625,USC00308839,,,239,139,
20200625,USC00308910,,,206,133,
20200625,USC00308932,,,244,89,
20200625,USC00308962,,,194,133,
20200625,USC00309000,,,211,150,
20200625,USC00309047,,,261,106,
20200625,USC00309049,,,256,128,
20200625,USC00309072,,,228,89,
20200625,USC00309389,,,283,133,
20200625,USC00309442,,,256,106,
20200625,USC00309593,,,206,122,
20200625,USR0000NGAN,,179,267,111,
20200625,USR0000NSAR,,215,300,122,
20200625,USR0000NSCH,,195,272,94,
20200625,USR0000NSHR,,186,267,89,
20200625,USR0000NSTO,,238,300,156,
20200625,USW00004724,42,,256,133,
20200625,USW00004725,32,176,239,128,
20200625,USW00004781,32,244,294,183,
20200625,USW00004789,24,,289,133,
20200625,USW00014719,21,,294,6,
20200625,USW00014732,38,273,317,233,
20200625,USW00014733,48,184,244,128,
20200625,USW00014735,30,230,306,139,
20200625,USW00014743,,,250,144,
20200625,USW00014747,41,,250,161,
20200625,USW00014748,22,,272,83,
20200625,USW00014750,30,197,272,100,
20200625,USW00014757,18,,300,144,
20200625,USW00014768,40,194,272,122,
20200625,USW00014771,36,210,283,133,
20200625,USW00054757,31,,233,122,
20200625,USW00054773,34,,272,139,
20200625,USW00054778,39,,267,133,
20200625,USW00054780,15,,289,178,
20200625,USW00054787,30,,300,211,
20200625,USW00054790,25,,300,172,
20200625,USW00064756,,,303,118,
20200625,USW00064758,,,243,89,
20200625,USW00064775,22,,267,106,
20200625,USW00064776,20,,272,106,
20200625,USW00094704,29,,267,128,
20200625,USW00094725,54,,256,144,
20200625,USW00094728,13,,306,222,
20200625,USW00094740,38,,222,67,
20200625,USW00094745,23,,289,172,
20200625,USW00094789,40,251,294,200,
20200625,USW00094790,38,,250,150,
20200626,US1NYAB0021,,,,,0
20200626,US1NYCB0015,,,,,0
20200626,US1NYCB0016,,,,,0
20200626,US1NYCQ0027,,,,,0
20200626,US1NYCY0002,,,,,0
20200626,US1NYDL0032,,,,,0
20200626,US1NYDT0010,,,,,0
20200626,US1NYDT0024,,,,,0
20200626,US1NYER0059,,,,,0
20200626,US1NYMR0015,,,,,0
20200626,US1NYNS0034,,,,,0
20200626,US1NYRL0008,,,,,0
20200626,US1NYSF0016,,,,,0
20200626,US1NYSF0103,,,,,0
20200626,US1NYSF0114,,,,,0
20200626,US1NYSF0127,,,,,0
20200626,US1NYSL0006,,,,,0
20200626,US1NYUL0029,,,,,0
20200626,US1NYWC0018,,,,,0
20200626,US1NYWN0006,,,,,0
20200626,US1NYWN0018,,,,,0
20200626,US1NYWN0026,,,,,0
20200626,USC00300055,,,283,172,
20200626,USC00300063,,,272,133,
20200626,USC00300085,,,244,133,
20200626,USC00300093,,,244,122,
20200626,USC00300183,,,250,111,
20200626,USC00300321,,,261,144,
20200626,USC00300331,,,239,150,
20200626,USC00300343,,,256,144,
20200626,USC00300364,0,,294,178,
20200626,USC00300443,58,,261,161,
20200626,USC00300668,,,239,106,
20200626,USC00300785,,,239,122,
20200626,USC00300870,,,267,133,
20200626,USC00300889,,,294,183,
20200626,USC00300937,,,267,150,
20200626,USC00301068,,,283,128,
20200626,USC00301102,,,256,100,
20200626,USC00301110,,,261,122,
20200626,USC00301152,,,267,167,
20200626,USC00301211,,,278,139,
20200626,USC00301309,,,306,183,
20200626,USC00301595,,,256,,
20200626,USC00301625,,,233,133,
20200626,USC00301664,,,256,156,
20200626,USC00301708,,,239,150,
20200626,USC00301752,,,250,133,
20200626,USC00301787,,,239,100,
20200626,USC00301966,,,261,128,
20200626,USC00301974,,,267,150,
20200626,USC00302031,,,278,117,
20200626,USC00302036,,,250,106,
20200626,USC00302169,,,267,128,
20200626,USC00302197,,,256,156,0
20200626,USC00302366,,,250,94,
20200626,USC00302454,,,261,106,
20200626,USC00302574,,,261,144,
20200626,USC00302610,,,256,117,
20200626,USC00303025,,,261,106,
20200626,USC00303050,,,244,128,
20200626,USC00303087,,,267,156,
20200626,USC00303184,,,261,156,
20200626,USC00303322,,,239,106,
20200626,USC00303346,,,250,128,
20200626,USC00303773,,,278,133,
20200626,USC00303851,,,239,67,
20200626,USC00303955,,,250,139,
20200626,USC00303983,,,256,94,
20200626,USC00304102,,,222,100,
20200626,USC00304174,,,250,128,
20200626,USC00304207,,,256,128,
20200626,USC00304555,,,211,106,
20200626,USC00304731,,,250,111,
20200626,USC00304808,,,244,83,
20200626,USC00304844,,,272,161,
20200626,USC00304912,,,250,150,
20200626,USC00304996,,,250,144,
20200626,USC00305113,,,244,100,
20200626,USC00305142,,,311,189,
20200626,USC00305233,,,244,128,
20200626,USC00305426,,,294,183,
20200626,USC00305512,,,239,122,
20200626,USC00305597,,,256,144,
20200626,USC00305606,,,289,206,
20200626,USC00305714,,,233,83,
20200626,USC00306047,,,278,156,
20200626,USC00306085,,,256,100,
20200626,USC00306164,,,256,144,
20200626,USC00306184,,,239,111,
20200626,USC00306196,,,239,122,
20200626,USC00306276,,,294,206,
20200626,USC00306314,,,267,161,
20200626,USC00306525,,,244,150,
20200626,USC00306538,,,278,122,
20200626,USC00306747,,,250,172,
20200626,USC00306774,,,294,144,
20200626,USC00306867,,,250,117,
20200626,USC00307134,,,294,183,
20200626,USC00307210,,,272,100,
20200626,USC00307484,,,283,,
20200626,USC00307520,,,289,144,
20200626,USC00307705,,,256,122,
20200626,USC00307742,0,,300,150,
20200626,USC00307842,,,239,111,
20200626,USC00308248,,,217,117,
20200626,USC00308455,,,256,156,
20200626,USC00308577,,,289,172,
20200626,USC00308578,,,256,128,
20200626,USC00308631,,,228,122,
20200626,USC00308721,,,289,172,
20200626,USC00308839,,,267,150,
20200626,USC00308910,,,244,156,
20200626,USC00308932,,,250,89,
20200626,USC00308962,,,228,144,
20200626,USC00309000,,,244,156,
20200626,USC00309047,,,283,106,
20200626,USC00309049,,,283,156,
20200626,USC00309072,,,244,83,
20200626,USC00309389,,,289,167,
20200626,USC00309442,,,250,111,
20200626,USC00309593,,,233,139,
20200626,USR0000NGAN,,202,283,139,
20200626,USR0000NSAR,,223,311,150,
20200626,USR0000NSCH,,210,289,122,
20200626,USR0000NSHR,,196,283,111,
20200626,USR0000NSTO,,232,311,156,
20200626,USW00004724,47,,272,161,
20200626,USW00004725,29,184,250,133,
20200626,USW00004781,32,246,300,194,
20200626,USW00004789,20,,300,133,
20200626,USW00014719,34,,283,150,
20200626,USW00014732,40,266,322,228,
20200626,USW00014733,53,198,239,156,
20200626,USW00014735,19,232,294,172,
20200626,USW00014743,,,283,156,
20200626,USW00014747,43,,267,183,
20200626,USW00014748,17,,283,111,
20200626,USW00014750,21,216,283,139,
20200626,USW00014757,9,,306,150,
20200626,USW00014768,43,218,283,150,
20200626,USW00014771,32,234,306,172,
20200626,USW00054757,29,,244,128,
20200626,USW00054773,28,,294,150,
20200626,USW00054778,38,,283,167,
20200626,USW00054780,20,,261,200,
20200626,USW00054787,34,,306,206,
20200626,USW00054790,28,,311,183,
20200626,USW00064756,,,289,129,
20200626,USW00064758,,,262,118,
20200626,USW00064775,23,,289,133,
20200626,USW00064776,20,,294,117,
20200626,USW00094704,30,,283,161,
20200626,USW00094725,43,,278,139,
20200626,USW00094728,16,,306,206,
20200626,USW00094740,25,,244,67,
20200626,USW00094745,23,,300,167,
20200626,USW00094789,49,242,300,194,
20200626,USW00094790,34,,278,150,
20200627,US1NYAB0021,,,,,0
20200627,US1NYCB0015,,,,,0
20200627,US1NYCB0016,,,,,0
20200627,US1NYCQ0027,,,,,0
20200627,US1NYCY0002,,,,,0
20200627,US1NYDL0032,,,,,0
20200627,US1NYDT0010,,,,,0
20200627,US1NYDT0024,,,,,0
20200627,US1NYER0059,,,,,0
20200627,US1NYMR0015,,,,,0
20200627,US1NYNS0034,,,,,0
20200627,US1NYRL0008,,,,,0
20200627,US1NYSF0016,,,,,0
20200627,US1NYSF0103,,,,,0
20200627,US1NYSF0114,,,,,0
20200627,US1NYSF0127,,,,,0
20200627,US1NYSL0006,,,,,0
20200627,US1NYUL0029,,,,,0
20200627,US1NYWC0018,,,,,0
20200627,US1NYWN0006,,,,,0
20200627,US1NYWN0018,,,,,0
20200627,US1NYWN0026,,,,,0
20200627,USC00300055,,,283,172,
20200627,USC00300063,,,267,122,
20200627,USC00300085,,,267,156,
20200627,USC00300093,,,256,139,
20200627,USC00300183,,,267,111,
20200627,USC00300321,,,289,150,
20200627,USC00300331,,,267,156,
20200627,USC00300343,,,278,150,
20200627,USC00300364,0,,300,156,
20200627,USC00300443,80,,267,172,
20200627,USC00300785,,,256,133,
20200627,USC00300870,,,283,122,
20200627,USC00300889,,,289,161,
20200627,USC00300937,,,283,178,
20200627,USC00301068,,,289,111,
20200627,USC00301102,,,261,111,
20200627,USC00301110,,,278,111,
20200627,USC00301152,,,283,167,
20200627,USC00301211,,,272,128,
20200627,USC00301309,,,317,189,
20200627,USC00301595,,,256,,
20200627,USC00301625,,,250,150,
20200627,USC00301664,,,278,167,
20200627,USC00301708,,,250,139,
20200627,USC00301752,,,183,117,
20200627,USC00301787,,,250,122,
20200627,USC00301966,,,261,156,
20200627,USC00301974,,,289,156,
20200627,USC00302031,,,289,139,
20200627,USC00302036,,,250,94,
20200627,USC00302169,,,261,106,
20200627,USC00302197,,,267,183,0
20200627,USC00302366,,,239,94,
20200627,USC00302454,,,272,106,
20200627,USC00302574,,,278,167,
20200627,USC00302610,,,283,133,
20200627,USC00303025,,,256,100,
20200627,USC00303050,,,261,128,
20200627,USC00303087,,,283,144,
20200627,USC00303184,,,272,150,
20200627,USC00303322,,,256,94,
20200627,USC00303346,,,278,139,
20200627,USC00303773,,,256,144,
20200627,USC00303851,,,250,89,
20200627,USC00303955,,,272,156,
20200627,USC00303983,,,267,128,
20200627,USC00304102,,,239,94,
20200627,USC00304174,,,267,122,
20200627,USC00304207,,,278,144,
20200627,USC00304555,,,239,122,
20200627,USC00304731,,,250,117,
20200627,USC00304808,,,256,122,
20200627,USC00304844,,,261,172,
20200627,USC00304912,,,267,128,
20200627,USC00304996,,,272,161,
20200627,USC00305113,,,244,100,
20200627,USC00305142,,,250,167,
20200627,USC00305233,,,256,122,
20200627,USC00305426,,,283,172,
20200627,USC00305512,,,256,122,
20200627,USC00305597,,,272,156,
20200627,USC00305606,,,294,200,
20200627,USC00305714,,,250,83,
20200627,USC00306047,,,278,167,
20200627,USC00306085,,,272,106,
20200627,USC00306164,,,283,161,
20200627,USC00306196,,,261,128,
20200627,USC00306276,,,289,211,
20200627,USC00306314,,,261,167,
20200627,USC00306525,,,256,150,
20200627,USC00306538,,,267,172,
20200627,USC00306747,,,261,189,
20200627,USC00306774,,,294,133,
20200627,USC00306867,,,250,117,
20200627,USC00307134,,,289,178,
20200627,USC00307210,,,283,128,
20200627,USC00307484,,,283,139,
20200627,USC00307520,,,278,133,
20200627,USC00307705,,,272,111,
20200627,USC00307742,0,,300,139,
20200627,USC00307842,,,283,111,
20200627,USC00308455,,,283,161,
20200627,USC00308577,,,289,167,
20200627,USC00308578,,,206,133,
20200627,USC00308631,,,250,111,
20200627,USC00308721,,,300,161,
20200627,USC00308839,,,289,150,
20200627,USC00308910,,,261,150,
20200627,USC00308932,,,256,100,
20200627,USC00308962,,,244,156,
20200627,USC00309000,,,267,144,
20200627,USC00309047,,,283,139,
20200627,USC00309049,,,272,167,
20200627,USC00309072,,,261,111,
20200627,USC00309389,,,294,156,
20200627,USC00309442,,,272,139,
20200627,USC00309593,,,250,139,
20200627,USR0000NGAN,,200,278,128,
20200627,USR0000NSAR,,181,217,139,
20200627,USR0000NSCH,,187,261,111,
20200627,USR0000NSHR,,169,233,100,
20200627,USR0000NSTO,,198,244,144,
20200627,USW00004724,50,,261,183,
20200627,USW00004725,30,190,239,144,
20200627,USW00004781,27,229,267,183,
20200627,USW00004789,13,,239,122,
20200627,USW00014719,22,,261,128,
20200627,USW00014732,27,269,294,228,
20200627,USW00014733,58,197,228,172,
20200627,USW00014735,16,200,222,161,
20200627,USW00014743,,,278,178,
20200627,USW00014747,55,,256,194,
20200627,USW00014748,19,,272,117,
20200627,USW00014750,17,179,228,100,
20200627,USW00014757,7,,244,139,
20200627,USW00014768,47,216,272,167,
20200627,USW00014771,21,207,278,156,
20200627,USW00054757,42,,228,150,
20200627,USW00054773,10,,272,128,
20200627,USW00054778,38,,267,172,
20200627,USW00054780,19,,267,183,
20200627,USW00054787,23,,278,194,
20200627,USW00054790,21,,267,178,
20200627,USW00064756,,,231,117,
20200627,USW00064758,,,244,113,
20200627,USW00064775,26,,228,128,
20200627,USW00064776,30,,256,156,
20200627,USW00094704,27,,272,161,
20200627,USW00094725,26,,278,161,
20200627,USW00094728,12,,267,222,
20200627,USW00094740,26,,256,78,
20200627,USW00094745,19,,267,167,
20200627,USW00094789,38,237,267,194,
20200627,USW00094790,29,,267,161,
20200628,US1NYAB0021,,,,,0
20200628,US1NYCB0015,,,,,0
20200628,US1NYCB0016,,,,,0
20200628,US1NYCQ0027,,,,,0
20200628,US1NYDL0032,,,,,0
20200628,US1NYDT0010,,,,,0
20200628,US1NYDT0012,,,,,0
20200628,US1NYDT0024,,,,,0
20200628,US1NYER0059,,,,,0
20200628,US1NYER0102,,,,,0
20200628,US1NYMR0015,,,,,0
20200628,US1NYNS0034,,,,,0
20200628,US1NYRL0008,,,,,0
20200628,US1NYSF0016,,,,,0
20200628,US1NYSF0103,,,,,0
20200628,US1NYSF0114,,,,,0
20200628,US1NYSF0127,,,,,0
20200628,US1NYSL0006,,,,,0
20200628,US1NYUL0029,,,,,0
20200628,US1NYWC0018,,,,,0
20200628,US1NYWN0006,,,,,0
20200628,US1NYWN0018,,,,,0
20200628,US1NYWN0026,,,,,0
20200628,USC00300055,,,283,172,
20200628,USC00300063,,,194,150,
20200628,USC00300085,,,272,167,
20200628,USC00300093,,,228,167,
20200628,USC00300183,,,211,172,
20200628,USC00300321,,,261,167,
20200628,USC00300331,,,256,172,
20200628,USC00300343,,,278,150,
20200628,USC00300364,0,,283,178,
20200628,USC00300443,45,,261,189,
20200628,USC00300785,,,183,144,
20200628,USC00300870,,,244,150,
20200628,USC00300937,,,272,178,
20200628,USC00301068,,,217,150,
20200628,USC00301102,,,222,133,
20200628,USC00301110,,,244,156,
20200628,USC00301152,,,283,167,
20200628,USC00301211,,,217,156,
20200628,USC00301309,,,261,200,
20200628,USC00301595,,,211,,
20200628,USC00301625,,,233,178,
20200628,USC00301664,,,283,172,
20200628,USC00301708,,,244,167,
20200628,USC00301752,,,233,156,
20200628,USC00301787,,,239,133,
20200628,USC00301966,,,261,156,
20200628,USC00301974,,,272,172,
20200628,USC00302031,,,200,133,
20200628,USC00302036,,,217,117,
20200628,USC00302169,,,267,161,
20200628,USC00302197,,,250,183,0
20200628,USC00302366,,,189,117,
20200628,USC00302454,,,244,139,
20200628,USC00302574,,,256,144,
20200628,USC00302610,,,261,144,
20200628,USC00303025,,,256,133,
20200628,USC00303050,,,244,172,
20200628,USC00303087,,,272,156,
20200628,USC00303184,,,250,161,
20200628,USC00303322,,,189,117,
20200628,USC00303346,,,272,128,
20200628,USC00303773,,,272,194,
20200628,USC00303851,,,194,89,
20200628,USC00303955,,,256,178,
20200628,USC00303983,,,250,150,
20200628,USC00304102,,,211,144,
20200628,USC00304174,,,250,156,
20200628,USC00304207,,,244,183,
20200628,USC00304555,,,228,139,
20200628,USC00304731,,,228,128,
20200628,USC00304808,,,233,172,
20200628,USC00304844,,,261,183,
20200628,USC00304912,,,239,139,
20200628,USC00304996,,,278,167,
20200628,USC00305113,,,194,106,
20200628,USC00305142,,,272,172,
20200628,USC00305233,,,239,156,
20200628,USC00305426,,,261,172,
20200628,USC00305512,,,233,150,
20200628,USC00305597,,,250,172,
20200628,USC00305606,,,317,233,
20200628,USC00305714,,,233,106,
20200628,USC00306047,,,261,189,
20200628,USC00306085,,,233,111,
20200628,USC00306164,,,267,167,
20200628,USC00306196,,,239,172,
20200628,USC00306276,,,272,183,
20200628,USC00306314,,,250,189,
20200628,USC00306525,,,239,172,
20200628,USC00306538,,,261,156,
20200628,USC00306747,,,250,200,
20200628,USC00306774,,,267,144,
20200628,USC00306867,,,222,144,
20200628,USC00307134,,,300,183,
20200628,USC00307210,,,239,161,
20200628,USC00307484,,,256,172,
20200628,USC00307520,,,206,156,
20200628,USC00307705,,,233,156,
20200628,USC00307742,0,,239,144,
20200628,USC00307842,,,261,128,
20200628,USC00308455,,,283,161,
20200628,USC00308577,,,256,189,
20200628,USC00308578,,,272,161,
20200628,USC00308631,,,239,139,
20200628,USC00308721,,,256,178,
20200628,USC00308839,,,272,178,
20200628,USC00308910,,,244,150,
20200628,USC00308932,,,217,111,
20200628,USC00308962,,,222,167,
20200628,USC00309000,,,267,178,
20200628,USC00309047,,,267,150,
20200628,USC00309049,,,267,194,
20200628,USC00309072,,,250,133,
20200628,USC00309389,,,250,178,
20200628,USC00309442,,,261,161,
20200628,USC00309593,,,228,167,
20200628,USR0000NGAN,,229,300,161,
20200628,USR0000NSAR,,209,278,172,
20200628,USR0000NSCH,,194,244,161,
20200628,USR0000NSHR,,203,272,144,
20200628,USR0000NSTO,,223,294,167,
20200628,USW00004724,33,,278,178,
20200628,USW00004725,33,209,261,172,
20200628,USW00004781,22,247,294,200,
20200628,USW00004789,9,,289,156,
20200628,USW00014719,18,,283,161,
20200628,USW00014732,25,277,339,222,
20200628,USW00014733,46,209,244,183,
20200628,USW00014735,19,209,250,189,
20200628,USW00014743,,,289,172,
20200628,USW00014747,38,,256,178,
20200628,USW00014748,26,,294,150,
20200628,USW00014750,20,195,261,172,
20200628,USW00014757,9,,294,167,
20200628,USW00014768,37,228,272,194,
20200628,USW00014771,33,230,283,194,
20200628,USW00054757,42,,256,150,
20200628,USW00054773,32,,261,178,
20200628,USW00054778,36,,278,200,
20200628,USW00054780,9,,267,178,
20200628,USW00054787,23,,306,217,
20200628,USW00054790,21,,300,200,
20200628,USW00064756,,,283,141,
20200628,USW00064758,,,255,152,
20200628,USW00064775,30,,283,172,
20200628,USW00064776,14,,244,161,
20200628,USW00094704,34,,283,183,
20200628,USW00094725,17,,283,150,
20200628,USW00094728,10,,322,211,
20200628,USW00094740,15,,244,133,
20200628,USW00094745,13,,300,183,
20200628,USW00094789,37,251,300,200,
20200628,USW00094790,29,,256,144,
20200629,US1NYAB0021,,,,,0
20200629,US1NYCB0015,,,,,0
20200629,US1NYCB0016,,,,,0
20200629,US1NYCQ0027,,,,,0
20200629,US1NYDL0032,,,,,0
20200629,US1NYDT0010,,,,,0
20200629,US1NYDT0012,,,,,0
20200629,US1NYDT0024,,,,,0
20200629,US1NYER0059,,,,,0
20200629,US1NYMR0015,,,,,0
20200629,US1NYNS0034,,,,,0
20200629,US1NYRL0008,,,,,0
20200629,US1NYSF0016,,,,,0
20200629,US1NYSF0103,,,,,0
20200629,US1NYSF0114,,,,,0
20200629,US1NYSF0127,,,,,0
20200629,US1NYSL0006,,,,,0
20200629,US1NYUL0029,,,,,0
20200629,US1NYWC0018,,,,,0
20200629,US1NYWN0006,,,,,0
20200629,US1NYWN0018,,,,,0
20200629,USC00300055,,,300,200,
20200629,USC00300063,,,244,156,
20200629,USC00300085,,,278,150,
20200629,USC00300093,,,267,144,
20200629,USC00300183,,,272,128,
20200629,USC00300321,,,272,156,
20200629,USC00300331,,,256,172,
20200629,USC00300343,,,272,161,
20200629,USC00300364,13,,300,178,
20200629,USC00300443,27,,278,167,
20200629,USC00300668,,,261,100,
20200629,USC00300785,,,256,150,
20200629,USC00300870,,,261,144,
20200629,USC00300889,,,278,189,
20200629,USC00300937,,,278,200,
20200629,USC00301068,,,267,178,
20200629,USC00301102,,,267,128,
20200629,USC00301110,,,256,133,
20200629,USC00301152,,,278,189,
20200629,USC00301211,,,267,161,
20200629,USC00301309,,,311,194,
20200629,USC00301595,,,256,,
20200629,USC00301625,,,244,156,
20200629,USC00301664,,,283,161,
20200629,USC00301708,,,194,167,
20200629,USC00301752,,,261,144,
20200629,USC00301787,,,272,139,
20200629,USC00301966,,,228,167,
20200629,USC00301974,,,289,156,
20200629,USC00302031,,,250,150,
20200629,USC00302036,,,267,150,
20200629,USC00302169,,,272,106,
20200629,USC00302197,,,256,150,0
20200629,USC00302366,,,256,150,
20200629,USC00302454,,,278,144,
20200629,USC00302574,,,206,156,
20200629,USC00302610,,,300,150,
20200629,USC00303025,,,261,117,
20200629,USC00303050,,,250,144,
20200629,USC00303087,,,256,172,
20200629,USC00303184,,,256,178,
20200629,USC00303322,,,239,144,
20200629,USC00303346,,,261,133,
20200629,USC00303773,,,283,156,
20200629,USC00303851,,,256,144,
20200629,USC00303955,,,272,139,
20200629,USC00303983,,,272,139,
20200629,USC00304102,,,217,128,
20200629,USC00304174,,,261,128,
20200629,USC00304207,,,278,144,
20200629,USC00304555,,,244,144,
20200629,USC00304731,,,261,150,
20200629,USC00304808,,,256,122,
20200629,USC00304844,,,289,172,
20200629,USC00304912,,,267,156,
20200629,USC00304996,,,244,167,
20200629,USC00305113,,,233,150,
20200629,USC00305142,,,261,161,
20200629,USC00305233,,,267,156,
20200629,USC00305426,,,272,167,
20200629,USC00305512,,,250,150,
20200629,USC00305597,,,267,167,
20200629,USC00305606,,,317,222,
20200629,USC00305714,,,233,150,
20200629,USC00306047,,,289,156,
20200629,USC00306085,,,261,144,
20200629,USC00306164,,,272,161,
20200629,USC00306196,,,267,150,
20200629,USC00306276,,,289,183,
20200629,USC00306314,,,239,172,
20200629,USC00306525,,,256,150,
20200629,USC00306538,,,222,161,
20200629,USC00306747,,,261,167,
20200629,USC00306774,,,294,178,
20200629,USC00306867,,,256,144,
20200629,USC00307134,,,278,206,
20200629,USC00307210,,,272,133,
20200629,USC00307484,,,272,178,
20200629,USC00307520,,,244,161,
20200629,USC00307705,,,261,144,
20200629,USC00307742,0,,300,172,
20200629,USC00307842,,,233,139,
20200629,USC00308248,,,233,111,
20200629,USC00308455,,,283,144,
20200629,USC00308577,,,294,183,
20200629,USC00308578,,,272,128,
20200629,USC00308631,,,244,144,
20200629,USC00308721,,,289,194,
20200629,USC00308839,,,278,167,
20200629,USC00308910,,,256,150,
20200629,USC00308932,,,256,133,
20200629,USC00308962,,,239,161,
20200629,USC00309000,,,261,144,
20200629,USC00309047,,,300,150,
20200629,USC00309049,,,272,161,
20200629,USC00309072,,,272,133,
20200629,USC00309389,,,239,183,
20200629,USC00309442,,,272,150,
20200629,USC00309593,,,250,167,
20200629,USR0000NGAN,,227,311,156,
20200629,USR0000NSAR,,212,289,178,
20200629,USR0000NSCH,,199,261,150,
20200629,USR0000NSHR,,206,283,144,
20200629,USR0000NSTO,,218,306,172,
20200629,USW00004724,17,,300,161,
20200629,USW00004725,41,210,267,156,
20200629,USW00004781,35,243,294,194,
20200629,USW00004789,17,,300,144,
20200629,USW00014719,29,,283,150,
20200629,USW00014732,39,262,317,222,
20200629,USW00014733,28,231,311,167,
20200629,USW00014735,27,218,283,183,
20200629,USW00014743,,,272,156,
20200629,USW00014747,23,,278,161,
20200629,USW00014748,28,,300,139,
20200629,USW00014750,30,207,256,172,
20200629,USW00014757,20,,306,178,
20200629,USW00014768,33,235,289,172,
20200629,USW00014771,33,233,294,172,
20200629,USW00054757,26,,267,144,
20200629,USW00054773,24,,272,156,
20200629,USW00054778,25,,294,183,
20200629,USW00054780,13,,272,183,
20200629,USW00054787,36,,311,211,
20200629,USW00054790,27,,300,183,
20200629,USW00064756,,,289,155,
20200629,USW00064758,,,265,134,
20200629,USW00064775,27,,306,156,
20200629,USW00064776,40,,222,167,
20200629,USW00094704,25,,300,156,
20200629,USW00094725,26,,239,133,
20200629,USW00094728,15,,306,183,
20200629,USW00094740,26,,211,133,
20200629,USW00094745,42,,300,183,
20200629,USW00094789,46,252,317,200,
20200629,USW00094790,29,,283,122,
20200630,US1NYAB0021,,,,,0
20200630,US1NYCB0015,,,,,0
20200630,US1NYCB0016,,,,,0
20200630,US1NYCQ0027,,,,,0
20200630,US1NYCY0002,,,,,0
20200630,US1NYDL0032,,,,,0
20200630,US1NYDT0010,,,,,0
20200630,US1NYDT0012,,,,,0
20200630,US1NYDT0024,,,,,0
20200630,US1NYER0059,,,,,0
20200630,US1NYMR0015,,,,,0
20200630,US1NYNS0034,,,,,0
20200630,US1NYRL0008,,,,,0
20200630,US1NYSF0016,,,,,0
20200630,US1NYSF0103,,,,,0
20200630,US1NYSF0114,,,,,0
20200630,US1NYSF0127,,,,,0
20200630,US1NYSL0006,,,,,0
20200630,US1NYUL0029,,,,,0
20200630,US1NYWC0018,,,,,0
20200630,US1NYWN0006,,,,,0
20200630,US1NYWN0018,,,,,0
20200630,USC00300055,,,300,167,
20200630,USC00300063,,,256,156,
20200630,USC00300085,,,283,139,
20200630,USC00300093,,,272,133,
20200630,USC00300183,,,289,117,
20200630,USC00300321,,,278,167,
20200630,USC00300331,,,272,178,
20200630,USC00300343,,,294,150,
20200630,USC00300364,9,,272,167,
20200630,USC00300443,27,,278,161,
20200630,USC00300668,,,250,156,
20200630,USC00300785,,,250,156,
20200630,USC00300870,,,272,144,
20200630,USC00300889,,,272,161,
20200630,USC00300937,,,289,178,
20200630,USC00301068,,,272,172,
20200630,USC00301102,,,267,144,
20200630,USC00301110,,,283,156,
20200630,USC00301152,,,289,178,
20200630,USC00301211,,,256,167,
20200630,USC00301309,,,300,183,
20200630,USC00301595,,,267,,
20200630,USC00301625,,,239,156,
20200630,USC00301664,,,228,167,
20200630,USC00301708,,,250,167,
20200630,USC00301752,,,233,150,
20200630,USC00301787,,,272,133,
20200630,USC00301966,,,200,156,
